,ID,Unidade Operativa,UEP,Navio,Volume Programado,Volume Retirado,Viagem,Destino,Data Prevista de Chegada,Data Prevista de Saída,Ocorrência,Início,Término,TIPO_INTERRUPCAO,DURACAO_INTERRUPCAO,INICIO_INTERRUPCAO,FIM_INTERRUPCAO
0,0,UN-BS,P-67,FORTALEZA KNUTSEN,80000,81382.81,423 TA,T.B.N.,2022-04-27 12:00:00,2022-04-28 09:30:00,H.O.C.,2022-04-27 03:00:00,2022-04-27 09:04:00,,,,
1,0,UN-BS,P-67,FORTALEZA KNUTSEN,80000,81382.81,423 TA,T.B.N.,2022-04-27 12:00:00,2022-04-28 09:30:00,Amarração,2022-04-27 09:04:00,2022-04-27 09:35:00,,,,
2,0,UN-BS,P-67,FORTALEZA KNUTSEN,80000,81382.81,423 TA,T.B.N.,2022-04-27 12:00:00,2022-04-28 09:30:00,Conexão,2022-04-27 09:40:00,2022-04-27 10:11:00,,,,
3,0,UN-BS,P-67,FORTALEZA KNUTSEN,80000,81382.81,423 TA,T.B.N.,2022-04-27 12:00:00,2022-04-28 09:30:00,Bombeio,2022-04-27 12:00:00,2022-04-28 07:00:00,,,,
4,0,UN-BS,P-67,FORTALEZA KNUTSEN,80000,81382.81,423 TA,T.B.N.,2022-04-27 12:00:00,2022-04-28 09:30:00,Desconexão,2022-04-28 08:30:00,2022-04-28 08:55:00,,,,
5,0,UN-BS,P-67,FORTALEZA KNUTSEN,80000,81382.81,423 TA,T.B.N.,2022-04-27 12:00:00,2022-04-28 09:30:00,Desamarração,2022-04-28 09:00:00,2022-04-28 09:20:00,,,,
6,0,UN-BS,P-67,FORTALEZA KNUTSEN,80000,81382.81,423 TA,T.B.N.,2022-04-27 12:00:00,2022-04-28 09:30:00,H.O.S.,2022-04-28 09:30:00,2022-04-28 09:30:00,,,,
7,1,BUZIOS,P-77,EAGLE PAULINIA,80000,81704.09,102 TA,T.B.N.,2022-07-25 12:00:00,2022-07-26 12:30:00,H.O.C.,2022-07-25 12:00:00,2022-07-25 15:12:00,,,,
8,1,BUZIOS,P-77,EAGLE PAULINIA,80000,81704.09,102 TA,T.B.N.,2022-07-25 12:00:00,2022-07-26 12:30:00,Amarração,2022-07-25 15:12:00,2022-07-25 16:00:00,,,,
9,1,BUZIOS,P-77,EAGLE PAULINIA,80000,81704.09,102 TA,T.B.N.,2022-07-25 12:00:00,2022-07-26 12:30:00,Conexão,2022-07-25 16:18:00,2022-07-25 17:17:00,,,,
10,1,BUZIOS,P-77,EAGLE PAULINIA,80000,81704.09,102 TA,T.B.N.,2022-07-25 12:00:00,2022-07-26 12:30:00,Bombeio,2022-07-25 19:20:00,2022-07-26 09:18:00,,,,
11,1,BUZIOS,P-77,EAGLE PAULINIA,80000,81704.09,102 TA,T.B.N.,2022-07-25 12:00:00,2022-07-26 12:30:00,Desconexão,2022-07-26 11:06:00,2022-07-26 11:30:00,,,,
12,1,BUZIOS,P-77,EAGLE PAULINIA,80000,81704.09,102 TA,T.B.N.,2022-07-25 12:00:00,2022-07-26 12:30:00,Desamarração,2022-07-26 11:46:00,2022-07-26 12:10:00,,,,
13,1,BUZIOS,P-77,EAGLE PAULINIA,80000,81704.09,102 TA,T.B.N.,2022-07-25 12:00:00,2022-07-26 12:30:00,H.O.S.,2022-07-26 12:30:00,2022-07-26 12:30:00,,,,
14,2,UN-BS,FPSO Cidade de Saquarema,DAN SABIA,60000,58883.0,315 TA,T.B.N.,2022-05-11 12:00:00,2022-05-12 11:00:00,H.O.C.,2022-05-11 08:30:00,2022-05-11 15:40:00,,,,
15,2,UN-BS,FPSO Cidade de Saquarema,DAN SABIA,60000,58883.0,315 TA,T.B.N.,2022-05-11 12:00:00,2022-05-12 11:00:00,Amarração,2022-05-11 15:40:00,2022-05-11 16:20:00,,,,
16,2,UN-BS,FPSO Cidade de Saquarema,DAN SABIA,60000,58883.0,315 TA,T.B.N.,2022-05-11 12:00:00,2022-05-12 11:00:00,Conexão,2022-05-11 16:35:00,2022-05-11 17:30:00,,,,
17,2,UN-BS,FPSO Cidade de Saquarema,DAN SABIA,60000,58883.0,315 TA,T.B.N.,2022-05-11 12:00:00,2022-05-12 11:00:00,Bombeio,2022-05-11 20:00:00,2022-05-12 07:04:00,,,,
18,2,UN-BS,FPSO Cidade de Saquarema,DAN SABIA,60000,58883.0,315 TA,T.B.N.,2022-05-11 12:00:00,2022-05-12 11:00:00,Desconexão,2022-05-12 09:00:00,2022-05-12 09:25:00,,,,
19,2,UN-BS,FPSO Cidade de Saquarema,DAN SABIA,60000,58883.0,315 TA,T.B.N.,2022-05-11 12:00:00,2022-05-12 11:00:00,Desamarração,2022-05-12 09:35:00,2022-05-12 09:50:00,,,,
20,2,UN-BS,FPSO Cidade de Saquarema,DAN SABIA,60000,58883.0,315 TA,T.B.N.,2022-05-11 12:00:00,2022-05-12 11:00:00,H.O.S.,2022-05-12 11:00:00,2022-05-12 11:00:00,,,,
21,3,UN-ES,FSO Cidade de Macae - MV15,TOVE KNUTSEN,80000,79486.66,-,CARGA EQUINOR,2022-05-11 14:00:00,2022-05-12 16:00:00,H.O.C.,2022-05-11 06:00:00,2022-05-11 15:00:00,,,,
22,3,UN-ES,FSO Cidade de Macae - MV15,TOVE KNUTSEN,80000,79486.66,-,CARGA EQUINOR,2022-05-11 14:00:00,2022-05-12 16:00:00,Amarração,2022-05-11 15:00:00,2022-05-11 15:30:00,,,,
23,3,UN-ES,FSO Cidade de Macae - MV15,TOVE KNUTSEN,80000,79486.66,-,CARGA EQUINOR,2022-05-11 14:00:00,2022-05-12 16:00:00,Conexão,2022-05-11 15:31:00,2022-05-11 16:34:00,,,,
24,3,UN-ES,FSO Cidade de Macae - MV15,TOVE KNUTSEN,80000,79486.66,-,CARGA EQUINOR,2022-05-11 14:00:00,2022-05-12 16:00:00,Bombeio,2022-05-11 17:42:00,2022-05-12 12:00:00,,,,
25,3,UN-ES,FSO Cidade de Macae - MV15,TOVE KNUTSEN,80000,79486.66,-,CARGA EQUINOR,2022-05-11 14:00:00,2022-05-12 16:00:00,Desconexão,2022-05-12 15:00:00,2022-05-12 15:30:00,,,,
26,3,UN-ES,FSO Cidade de Macae - MV15,TOVE KNUTSEN,80000,79486.66,-,CARGA EQUINOR,2022-05-11 14:00:00,2022-05-12 16:00:00,Desamarração,2022-05-12 15:36:00,2022-05-12 15:48:00,,,,
27,3,UN-ES,FSO Cidade de Macae - MV15,TOVE KNUTSEN,80000,79486.66,-,CARGA EQUINOR,2022-05-11 14:00:00,2022-05-12 16:00:00,H.O.S.,2022-05-12 16:00:00,2022-05-12 16:00:00,,,,
28,4,UN-BS,FPSO Cidade de Ilhabela,EAGLE CAMPOS,79100,79165.0,SH121,CARGA SHELL,2022-05-11 00:00:00,2022-05-12 12:18:00,H.O.C.,2022-05-11 06:00:00,2022-05-11 15:56:00,,,,
29,4,UN-BS,FPSO Cidade de Ilhabela,EAGLE CAMPOS,79100,79165.0,SH121,CARGA SHELL,2022-05-11 00:00:00,2022-05-12 12:18:00,Amarração,2022-05-11 15:56:00,2022-05-11 16:50:00,,,,
30,4,UN-BS,FPSO Cidade de Ilhabela,EAGLE CAMPOS,79100,79165.0,SH121,CARGA SHELL,2022-05-11 00:00:00,2022-05-12 12:18:00,Conexão,2022-05-11 17:05:00,2022-05-11 17:34:00,,,,
31,4,UN-BS,FPSO Cidade de Ilhabela,EAGLE CAMPOS,79100,79165.0,SH121,CARGA SHELL,2022-05-11 00:00:00,2022-05-12 12:18:00,Bombeio,2022-05-11 19:18:00,2022-05-12 08:30:00,,,,
32,4,UN-BS,FPSO Cidade de Ilhabela,EAGLE CAMPOS,79100,79165.0,SH121,CARGA SHELL,2022-05-11 00:00:00,2022-05-12 12:18:00,Desconexão,2022-05-12 11:05:00,2022-05-12 11:50:00,,,,
33,4,UN-BS,FPSO Cidade de Ilhabela,EAGLE CAMPOS,79100,79165.0,SH121,CARGA SHELL,2022-05-11 00:00:00,2022-05-12 12:18:00,Desamarração,2022-05-12 11:52:00,2022-05-12 12:09:00,,,,
34,4,UN-BS,FPSO Cidade de Ilhabela,EAGLE CAMPOS,79100,79165.0,SH121,CARGA SHELL,2022-05-11 00:00:00,2022-05-12 12:18:00,H.O.S.,2022-05-12 12:18:00,2022-05-12 12:18:00,,,,
35,5,BUZIOS,P-77,BRASIL 2014,67000,68509.0,319 TA,ANGRA DOS REIS,2022-01-01 05:00:00,2022-01-01 23:30:00,H.O.C.,2022-01-01 02:00:00,2022-01-01 06:12:00,,,,
36,5,BUZIOS,P-77,BRASIL 2014,67000,68509.0,319 TA,ANGRA DOS REIS,2022-01-01 05:00:00,2022-01-01 23:30:00,Amarração,2022-01-01 06:12:00,2022-01-01 07:24:00,,,,
37,5,BUZIOS,P-77,BRASIL 2014,67000,68509.0,319 TA,ANGRA DOS REIS,2022-01-01 05:00:00,2022-01-01 23:30:00,Conexão,2022-01-01 07:25:00,2022-01-01 08:24:00,,,,
38,5,BUZIOS,P-77,BRASIL 2014,67000,68509.0,319 TA,ANGRA DOS REIS,2022-01-01 05:00:00,2022-01-01 23:30:00,Bombeio,2022-01-01 10:06:00,2022-01-01 20:48:00,,,,
39,5,BUZIOS,P-77,BRASIL 2014,67000,68509.0,319 TA,ANGRA DOS REIS,2022-01-01 05:00:00,2022-01-01 23:30:00,Desconexão,2022-01-01 21:42:00,2022-01-01 21:48:00,,,,
40,5,BUZIOS,P-77,BRASIL 2014,67000,68509.0,319 TA,ANGRA DOS REIS,2022-01-01 05:00:00,2022-01-01 23:30:00,Desamarração,2022-01-01 22:30:00,2022-01-01 23:12:00,,,,
41,5,BUZIOS,P-77,BRASIL 2014,67000,68509.0,319 TA,ANGRA DOS REIS,2022-01-01 05:00:00,2022-01-01 23:30:00,H.O.S.,2022-01-01 23:30:00,2022-01-01 23:30:00,,,,
42,6,UN-BS,FPSO Cidade de Mangaratiba MV24,LAMBADA SPIRIT,79000,78929.0,SH084,CARGA SHELL,2022-01-01 06:00:00,2022-01-02 04:00:00,H.O.C.,2022-01-01 06:00:00,2022-01-01 08:58:00,,,,
43,6,UN-BS,FPSO Cidade de Mangaratiba MV24,LAMBADA SPIRIT,79000,78929.0,SH084,CARGA SHELL,2022-01-01 06:00:00,2022-01-02 04:00:00,Amarração,2022-01-01 08:58:00,2022-01-01 09:45:00,,,,
44,6,UN-BS,FPSO Cidade de Mangaratiba MV24,LAMBADA SPIRIT,79000,78929.0,SH084,CARGA SHELL,2022-01-01 06:00:00,2022-01-02 04:00:00,Conexão,2022-01-01 09:48:00,2022-01-01 10:22:00,,,,
45,6,UN-BS,FPSO Cidade de Mangaratiba MV24,LAMBADA SPIRIT,79000,78929.0,SH084,CARGA SHELL,2022-01-01 06:00:00,2022-01-02 04:00:00,Bombeio,2022-01-01 11:52:00,2022-01-02 00:44:00,,,,
46,6,UN-BS,FPSO Cidade de Mangaratiba MV24,LAMBADA SPIRIT,79000,78929.0,SH084,CARGA SHELL,2022-01-01 06:00:00,2022-01-02 04:00:00,Desconexão,2022-01-02 02:54:00,2022-01-02 03:22:00,,,,
47,6,UN-BS,FPSO Cidade de Mangaratiba MV24,LAMBADA SPIRIT,79000,78929.0,SH084,CARGA SHELL,2022-01-01 06:00:00,2022-01-02 04:00:00,Desamarração,2022-01-02 03:24:00,2022-01-02 03:45:00,,,,
48,6,UN-BS,FPSO Cidade de Mangaratiba MV24,LAMBADA SPIRIT,79000,78929.0,SH084,CARGA SHELL,2022-01-01 06:00:00,2022-01-02 04:00:00,H.O.S.,2022-01-02 04:00:00,2022-01-02 04:00:00,,,,
49,7,LIBRA,FPSO Pioneiro de Libra,TUVA KNUTSEN,73390,73013.57,FPL TT 015,CARGA TOTAL,2022-01-01 00:01:00,2022-01-02 05:12:00,H.O.C.,2022-01-01 00:01:00,2022-01-01 03:24:00,,,,
50,7,LIBRA,FPSO Pioneiro de Libra,TUVA KNUTSEN,73390,73013.57,FPL TT 015,CARGA TOTAL,2022-01-01 00:01:00,2022-01-02 05:12:00,Amarração,2022-01-01 03:24:00,2022-01-01 04:12:00,,,,
51,7,LIBRA,FPSO Pioneiro de Libra,TUVA KNUTSEN,73390,73013.57,FPL TT 015,CARGA TOTAL,2022-01-01 00:01:00,2022-01-02 05:12:00,Conexão,2022-01-01 04:30:00,2022-01-01 05:20:00,,,,
52,7,LIBRA,FPSO Pioneiro de Libra,TUVA KNUTSEN,73390,73013.57,FPL TT 015,CARGA TOTAL,2022-01-01 00:01:00,2022-01-02 05:12:00,Bombeio,2022-01-01 07:28:00,2022-01-02 01:36:00,,,,
53,7,LIBRA,FPSO Pioneiro de Libra,TUVA KNUTSEN,73390,73013.57,FPL TT 015,CARGA TOTAL,2022-01-01 00:01:00,2022-01-02 05:12:00,Desconexão,2022-01-02 04:00:00,2022-01-02 04:30:00,,,,
54,7,LIBRA,FPSO Pioneiro de Libra,TUVA KNUTSEN,73390,73013.57,FPL TT 015,CARGA TOTAL,2022-01-01 00:01:00,2022-01-02 05:12:00,Desamarração,2022-01-02 04:42:00,2022-01-02 05:00:00,,,,
55,7,LIBRA,FPSO Pioneiro de Libra,TUVA KNUTSEN,73390,73013.57,FPL TT 015,CARGA TOTAL,2022-01-01 00:01:00,2022-01-02 05:12:00,H.O.S.,2022-01-02 05:12:00,2022-01-02 05:12:00,,,,
56,8,UN-BS,FPSO Cidade de Marica,EAGLE PAULINIA,75000,74725.0,072 TA,T.B.N.,2022-01-01 10:00:00,2022-01-02 07:00:00,H.O.C.,2022-01-01 07:00:00,2022-01-01 10:10:00,,,,
57,8,UN-BS,FPSO Cidade de Marica,EAGLE PAULINIA,75000,74725.0,072 TA,T.B.N.,2022-01-01 10:00:00,2022-01-02 07:00:00,Amarração,2022-01-01 10:10:00,2022-01-01 10:55:00,,,,
58,8,UN-BS,FPSO Cidade de Marica,EAGLE PAULINIA,75000,74725.0,072 TA,T.B.N.,2022-01-01 10:00:00,2022-01-02 07:00:00,Conexão,2022-01-01 11:10:00,2022-01-01 11:50:00,,,,
59,8,UN-BS,FPSO Cidade de Marica,EAGLE PAULINIA,75000,74725.0,072 TA,T.B.N.,2022-01-01 10:00:00,2022-01-02 07:00:00,Bombeio,2022-01-01 14:35:00,2022-01-02 04:39:00,,,,
60,8,UN-BS,FPSO Cidade de Marica,EAGLE PAULINIA,75000,74725.0,072 TA,T.B.N.,2022-01-01 10:00:00,2022-01-02 07:00:00,Desconexão,2022-01-02 05:43:00,2022-01-02 06:18:00,,,,
61,8,UN-BS,FPSO Cidade de Marica,EAGLE PAULINIA,75000,74725.0,072 TA,T.B.N.,2022-01-01 10:00:00,2022-01-02 07:00:00,Desamarração,2022-01-02 06:30:00,2022-01-02 06:50:00,,,,
62,8,UN-BS,FPSO Cidade de Marica,EAGLE PAULINIA,75000,74725.0,072 TA,T.B.N.,2022-01-01 10:00:00,2022-01-02 07:00:00,H.O.S.,2022-01-02 07:00:00,2022-01-02 07:00:00,,,,
63,9,UN-BS,FPSO Cidade de Itaguai MV26,EAGLE PARANA,115000,112959.5,377 TA,T.B.N.,2022-01-01 12:00:00,2022-01-02 12:25:00,H.O.C.,2022-01-01 09:00:00,2022-01-01 13:05:00,,,,
64,9,UN-BS,FPSO Cidade de Itaguai MV26,EAGLE PARANA,115000,112959.5,377 TA,T.B.N.,2022-01-01 12:00:00,2022-01-02 12:25:00,Amarração,2022-01-01 13:05:00,2022-01-01 13:45:00,,,,
65,9,UN-BS,FPSO Cidade de Itaguai MV26,EAGLE PARANA,115000,112959.5,377 TA,T.B.N.,2022-01-01 12:00:00,2022-01-02 12:25:00,Conexão,2022-01-01 13:50:00,2022-01-01 14:40:00,,,,
66,9,UN-BS,FPSO Cidade de Itaguai MV26,EAGLE PARANA,115000,112959.5,377 TA,T.B.N.,2022-01-01 12:00:00,2022-01-02 12:25:00,Bombeio,2022-01-01 16:00:00,2022-01-02 09:48:00,,,,
67,9,UN-BS,FPSO Cidade de Itaguai MV26,EAGLE PARANA,115000,112959.5,377 TA,T.B.N.,2022-01-01 12:00:00,2022-01-02 12:25:00,Desconexão,2022-01-02 10:55:00,2022-01-02 11:30:00,,,,
68,9,UN-BS,FPSO Cidade de Itaguai MV26,EAGLE PARANA,115000,112959.5,377 TA,T.B.N.,2022-01-01 12:00:00,2022-01-02 12:25:00,Desamarração,2022-01-02 11:35:00,2022-01-02 12:00:00,,,,
69,9,UN-BS,FPSO Cidade de Itaguai MV26,EAGLE PARANA,115000,112959.5,377 TA,T.B.N.,2022-01-01 12:00:00,2022-01-02 12:25:00,H.O.S.,2022-01-02 12:25:00,2022-01-02 12:25:00,,,,
70,10,UN-BS,P-66,SYNNOVE KNUTSEN,80000,81242.0,035 TA,T.B.N.,2022-01-01 18:00:00,2022-01-02 18:20:00,H.O.C.,2022-01-01 14:30:00,2022-01-01 19:25:00,,,,
71,10,UN-BS,P-66,SYNNOVE KNUTSEN,80000,81242.0,035 TA,T.B.N.,2022-01-01 18:00:00,2022-01-02 18:20:00,Amarração,2022-01-01 19:25:00,2022-01-01 20:30:00,,,,
72,10,UN-BS,P-66,SYNNOVE KNUTSEN,80000,81242.0,035 TA,T.B.N.,2022-01-01 18:00:00,2022-01-02 18:20:00,Conexão,2022-01-01 20:44:00,2022-01-01 21:20:00,,,,
73,10,UN-BS,P-66,SYNNOVE KNUTSEN,80000,81242.0,035 TA,T.B.N.,2022-01-01 18:00:00,2022-01-02 18:20:00,Bombeio,2022-01-01 23:11:00,2022-01-02 15:32:00,,,,
74,10,UN-BS,P-66,SYNNOVE KNUTSEN,80000,81242.0,035 TA,T.B.N.,2022-01-01 18:00:00,2022-01-02 18:20:00,Desconexão,2022-01-02 17:18:00,2022-01-02 17:36:00,,,,
75,10,UN-BS,P-66,SYNNOVE KNUTSEN,80000,81242.0,035 TA,T.B.N.,2022-01-01 18:00:00,2022-01-02 18:20:00,Desamarração,2022-01-02 17:37:00,2022-01-02 18:12:00,,,,
76,10,UN-BS,P-66,SYNNOVE KNUTSEN,80000,81242.0,035 TA,T.B.N.,2022-01-01 18:00:00,2022-01-02 18:20:00,H.O.S.,2022-01-02 18:20:00,2022-01-02 18:20:00,,,,
77,11,UN-ES,P-58,RIO GRANDE,90000,90489.0,345 TA,T.B.N.,2022-01-01 12:00:00,2022-01-02 20:40:00,H.O.C.,2022-01-01 12:25:00,2022-01-01 17:30:00,,,,
78,11,UN-ES,P-58,RIO GRANDE,90000,90489.0,345 TA,T.B.N.,2022-01-01 12:00:00,2022-01-02 20:40:00,Amarração,2022-01-01 17:30:00,2022-01-01 18:25:00,,,,
79,11,UN-ES,P-58,RIO GRANDE,90000,90489.0,345 TA,T.B.N.,2022-01-01 12:00:00,2022-01-02 20:40:00,Conexão,2022-01-01 18:35:00,2022-01-01 19:15:00,,,,
80,11,UN-ES,P-58,RIO GRANDE,90000,90489.0,345 TA,T.B.N.,2022-01-01 12:00:00,2022-01-02 20:40:00,Bombeio,2022-01-01 20:40:00,2022-01-02 17:00:00,,,,
81,11,UN-ES,P-58,RIO GRANDE,90000,90489.0,345 TA,T.B.N.,2022-01-01 12:00:00,2022-01-02 20:40:00,Desconexão,2022-01-02 18:50:00,2022-01-02 19:40:00,,,,
82,11,UN-ES,P-58,RIO GRANDE,90000,90489.0,345 TA,T.B.N.,2022-01-01 12:00:00,2022-01-02 20:40:00,Desamarração,2022-01-02 19:45:00,2022-01-02 20:20:00,,,,
83,11,UN-ES,P-58,RIO GRANDE,90000,90489.0,345 TA,T.B.N.,2022-01-01 12:00:00,2022-01-02 20:40:00,H.O.S.,2022-01-02 20:40:00,2022-01-02 20:40:00,,,,
84,12,BUZIOS,P-74,RIO 2016,90000,91583.05,345 TA,FPSO P-77 BUZIOS,2022-01-02 06:00:00,2022-01-03 04:48:00,H.O.C.,2022-01-02 03:00:00,2022-01-02 07:06:00,,,,
85,12,BUZIOS,P-74,RIO 2016,90000,91583.05,345 TA,FPSO P-77 BUZIOS,2022-01-02 06:00:00,2022-01-03 04:48:00,Amarração,2022-01-02 07:06:00,2022-01-02 08:24:00,,,,
86,12,BUZIOS,P-74,RIO 2016,90000,91583.05,345 TA,FPSO P-77 BUZIOS,2022-01-02 06:00:00,2022-01-03 04:48:00,Conexão,2022-01-02 08:25:00,2022-01-02 09:18:00,,,,
87,12,BUZIOS,P-74,RIO 2016,90000,91583.05,345 TA,FPSO P-77 BUZIOS,2022-01-02 06:00:00,2022-01-03 04:48:00,Bombeio,2022-01-02 10:36:00,2022-01-03 01:42:00,,,,
88,12,BUZIOS,P-74,RIO 2016,90000,91583.05,345 TA,FPSO P-77 BUZIOS,2022-01-02 06:00:00,2022-01-03 04:48:00,Desconexão,2022-01-03 03:00:00,2022-01-03 03:48:00,,,,
89,12,BUZIOS,P-74,RIO 2016,90000,91583.05,345 TA,FPSO P-77 BUZIOS,2022-01-02 06:00:00,2022-01-03 04:48:00,Desamarração,2022-01-03 03:49:00,2022-01-03 04:24:00,,,,
90,12,BUZIOS,P-74,RIO 2016,90000,91583.05,345 TA,FPSO P-77 BUZIOS,2022-01-02 06:00:00,2022-01-03 04:48:00,H.O.S.,2022-01-03 04:48:00,2022-01-03 04:48:00,,,,
91,13,UN-BS,FPSO Cidade de Angra Reis MV22,SERTANEJO SPIRIT,76000,76086.0,SH 052,CARGA SHELL,2022-01-02 06:00:00,2022-01-03 06:40:00,H.O.C.,2022-01-02 06:00:00,2022-01-02 09:30:00,,,,
92,13,UN-BS,FPSO Cidade de Angra Reis MV22,SERTANEJO SPIRIT,76000,76086.0,SH 052,CARGA SHELL,2022-01-02 06:00:00,2022-01-03 06:40:00,Amarração,2022-01-02 09:30:00,2022-01-02 10:10:00,,,,
93,13,UN-BS,FPSO Cidade de Angra Reis MV22,SERTANEJO SPIRIT,76000,76086.0,SH 052,CARGA SHELL,2022-01-02 06:00:00,2022-01-03 06:40:00,Conexão,2022-01-02 10:29:00,2022-01-02 11:08:00,,,,
94,13,UN-BS,FPSO Cidade de Angra Reis MV22,SERTANEJO SPIRIT,76000,76086.0,SH 052,CARGA SHELL,2022-01-02 06:00:00,2022-01-03 06:40:00,Bombeio,2022-01-02 12:18:00,2022-01-03 04:30:00,,,,
95,13,UN-BS,FPSO Cidade de Angra Reis MV22,SERTANEJO SPIRIT,76000,76086.0,SH 052,CARGA SHELL,2022-01-02 06:00:00,2022-01-03 06:40:00,Desconexão,2022-01-03 05:20:00,2022-01-03 05:50:00,,,,
96,13,UN-BS,FPSO Cidade de Angra Reis MV22,SERTANEJO SPIRIT,76000,76086.0,SH 052,CARGA SHELL,2022-01-02 06:00:00,2022-01-03 06:40:00,Desamarração,2022-01-03 06:06:00,2022-01-03 06:23:00,,,,
97,13,UN-BS,FPSO Cidade de Angra Reis MV22,SERTANEJO SPIRIT,76000,76086.0,SH 052,CARGA SHELL,2022-01-02 06:00:00,2022-01-03 06:40:00,H.O.S.,2022-01-03 06:40:00,2022-01-03 06:40:00,,,,
98,14,UN-BS,FPSO Cidade de Ilhabela,EAGLE PAULINIA,70000,70209.0,072 TA,T.B.N.,2022-01-02 13:00:00,2022-01-03 07:30:00,H.O.C.,2022-01-02 09:30:00,2022-01-02 13:26:00,,,,
99,14,UN-BS,FPSO Cidade de Ilhabela,EAGLE PAULINIA,70000,70209.0,072 TA,T.B.N.,2022-01-02 13:00:00,2022-01-03 07:30:00,Amarração,2022-01-02 13:26:00,2022-01-02 13:54:00,,,,
100,14,UN-BS,FPSO Cidade de Ilhabela,EAGLE PAULINIA,70000,70209.0,072 TA,T.B.N.,2022-01-02 13:00:00,2022-01-03 07:30:00,Conexão,2022-01-02 14:15:00,2022-01-02 14:55:00,,,,
101,14,UN-BS,FPSO Cidade de Ilhabela,EAGLE PAULINIA,70000,70209.0,072 TA,T.B.N.,2022-01-02 13:00:00,2022-01-03 07:30:00,Bombeio,2022-01-02 16:40:00,2022-01-03 05:38:00,,,,
102,14,UN-BS,FPSO Cidade de Ilhabela,EAGLE PAULINIA,70000,70209.0,072 TA,T.B.N.,2022-01-02 13:00:00,2022-01-03 07:30:00,Desconexão,2022-01-03 06:20:00,2022-01-03 06:45:00,,,,
103,14,UN-BS,FPSO Cidade de Ilhabela,EAGLE PAULINIA,70000,70209.0,072 TA,T.B.N.,2022-01-02 13:00:00,2022-01-03 07:30:00,Desamarração,2022-01-03 07:05:00,2022-01-03 07:18:00,,,,
104,14,UN-BS,FPSO Cidade de Ilhabela,EAGLE PAULINIA,70000,70209.0,072 TA,T.B.N.,2022-01-02 13:00:00,2022-01-03 07:30:00,H.O.S.,2022-01-03 07:30:00,2022-01-03 07:30:00,,,,
105,15,UN-BS,P-67,SAMBA SPIRIT,78700,78704.24,SH048,CARGA SHELL,2022-01-02 00:00:00,2022-01-03 11:31:00,H.O.C.,2022-01-02 08:00:00,2022-01-02 14:10:00,,,,
106,15,UN-BS,P-67,SAMBA SPIRIT,78700,78704.24,SH048,CARGA SHELL,2022-01-02 00:00:00,2022-01-03 11:31:00,Amarração,2022-01-02 14:10:00,2022-01-02 15:20:00,,,,
107,15,UN-BS,P-67,SAMBA SPIRIT,78700,78704.24,SH048,CARGA SHELL,2022-01-02 00:00:00,2022-01-03 11:31:00,Conexão,2022-01-02 15:23:00,2022-01-02 15:54:00,,,,
108,15,UN-BS,P-67,SAMBA SPIRIT,78700,78704.24,SH048,CARGA SHELL,2022-01-02 00:00:00,2022-01-03 11:31:00,Bombeio,2022-01-02 17:52:00,2022-01-03 07:31:00,,,,
109,15,UN-BS,P-67,SAMBA SPIRIT,78700,78704.24,SH048,CARGA SHELL,2022-01-02 00:00:00,2022-01-03 11:31:00,Desconexão,2022-01-03 10:12:00,2022-01-03 10:31:00,,,,
110,15,UN-BS,P-67,SAMBA SPIRIT,78700,78704.24,SH048,CARGA SHELL,2022-01-02 00:00:00,2022-01-03 11:31:00,Desamarração,2022-01-03 10:51:00,2022-01-03 11:30:00,,,,
111,15,UN-BS,P-67,SAMBA SPIRIT,78700,78704.24,SH048,CARGA SHELL,2022-01-02 00:00:00,2022-01-03 11:31:00,H.O.S.,2022-01-03 11:31:00,2022-01-03 11:31:00,,,,
112,16,BUZIOS,P-75,BRASIL 2014,90000,92479.87,319 TA,T.B.N.,2022-01-01 21:00:00,2022-01-03 17:30:00,H.O.C.,2022-01-01 23:54:00,2022-01-02 12:12:00,,,,
113,16,BUZIOS,P-75,BRASIL 2014,90000,92479.87,319 TA,T.B.N.,2022-01-01 21:00:00,2022-01-03 17:30:00,Amarração,2022-01-02 12:12:00,2022-01-02 13:12:00,,,,
114,16,BUZIOS,P-75,BRASIL 2014,90000,92479.87,319 TA,T.B.N.,2022-01-01 21:00:00,2022-01-03 17:30:00,Conexão,2022-01-02 13:13:00,2022-01-02 13:54:00,,,,
115,16,BUZIOS,P-75,BRASIL 2014,90000,92479.87,319 TA,T.B.N.,2022-01-01 21:00:00,2022-01-03 17:30:00,Bombeio,2022-01-02 17:18:00,2022-01-03 14:12:00,,,,
116,16,BUZIOS,P-75,BRASIL 2014,90000,92479.87,319 TA,T.B.N.,2022-01-01 21:00:00,2022-01-03 17:30:00,Desconexão,2022-01-03 15:54:00,2022-01-03 16:30:00,,,,
117,16,BUZIOS,P-75,BRASIL 2014,90000,92479.87,319 TA,T.B.N.,2022-01-01 21:00:00,2022-01-03 17:30:00,Desamarração,2022-01-03 16:31:00,2022-01-03 16:54:00,,,,
118,16,BUZIOS,P-75,BRASIL 2014,90000,92479.87,319 TA,T.B.N.,2022-01-01 21:00:00,2022-01-03 17:30:00,H.O.S.,2022-01-03 17:30:00,2022-01-03 17:30:00,,,,
